TrueDistance,PredictedDistance,RSSI
4.30,3.9401,-67.16
4.30,3.8836,-66.81
4.30,3.8195,-66.41
4.30,3.7829,-66.18
4.30,3.7384,-65.90
4.30,3.8451,-66.57
4.30,3.8004,-66.29
4.30,3.7622,-66.05
4.30,3.7179,-65.77
4.30,3.6990,-65.65
4.30,3.7733,-66.12
4.40,3.0004,-61.03
4.40,3.0061,-61.07
4.40,3.0061,-61.07
4.40,3.0061,-61.07
4.40,2.9989,-61.02
4.40,2.9989,-61.02
4.40,2.9931,-60.98
4.40,2.9989,-61.02
4.40,2.9931,-60.98
4.40,3.0047,-61.06
4.40,2.9989,-61.02
4.40,2.9989,-61.02
4.40,3.0047,-61.06
4.40,3.0105,-61.10
4.40,3.0090,-61.09
4.40,3.0090,-61.09
4.40,3.0018,-61.04
4.40,3.0076,-61.08
4.40,3.0018,-61.04
4.40,2.9960,-61.00
4.40,3.0018,-61.04
4.40,3.0076,-61.08
4.40,3.0061,-61.07
4.40,3.0004,-61.03
4.40,3.0061,-61.07
4.40,3.0061,-61.07
4.40,2.9989,-61.02
4.40,3.0047,-61.06
4.40,3.0047,-61.06
4.40,2.9989,-61.02
4.40,2.9989,-61.02
4.40,3.0047,-61.06
4.40,3.0032,-61.05
4.40,3.0032,-61.05
4.40,2.9975,-61.01
4.40,3.0032,-61.05
4.40,3.0032,-61.05
4.40,2.9975,-61.01
4.40,3.0032,-61.05
4.40,3.0018,-61.04
4.40,2.9960,-61.00
4.40,3.0018,-61.04
4.40,3.0018,-61.04
4.40,3.0018,-61.04
4.40,2.9960,-61.00
4.40,3.0018,-61.04
4.40,2.9960,-61.00
4.40,2.9960,-61.00
4.40,2.9902,-60.96
4.40,2.9960,-61.00
4.40,2.9902,-60.96
4.40,2.9844,-60.92
4.40,2.9902,-60.96
4.40,2.9960,-61.00
4.40,2.9960,-61.00
4.40,2.9902,-60.96
4.40,2.9975,-61.01
4.40,2.9975,-61.01
4.40,2.9902,-60.96
4.40,2.9975,-61.01
4.40,2.9975,-61.01
4.40,2.9917,-60.97
4.40,2.9917,-60.97
4.40,2.9975,-61.01
4.40,2.9975,-61.01
4.40,3.0032,-61.05
4.40,3.0090,-61.09
4.40,3.0076,-61.08
4.40,3.0076,-61.08
4.40,3.0134,-61.12
4.40,3.0061,-61.07
4.40,3.0004,-61.03
4.40,3.0061,-61.07
4.40,2.9989,-61.02
4.40,2.9989,-61.02
4.40,2.9931,-60.98
4.40,2.9989,-61.02
4.40,2.9989,-61.02
4.40,2.9989,-61.02
4.40,3.0047,-61.06
4.40,3.0047,-61.06
4.40,2.9989,-61.02
4.40,3.0047,-61.06
4.40,3.0090,-61.09
4.40,3.0090,-61.09
4.40,3.0032,-61.05
4.40,3.0076,-61.08
4.40,3.0076,-61.08
4.40,3.0076,-61.08
4.40,3.0119,-61.11
4.40,3.0119,-61.11
4.40,3.0061,-61.07
4.40,3.0047,-61.06
4.40,3.0105,-61.10
4.40,3.0105,-61.10
4.40,3.0090,-61.09
4.40,3.0149,-61.13
4.40,3.0192,-61.16
4.40,3.0134,-61.12
4.40,3.0119,-61.11
4.40,3.0178,-61.15
4.40,3.0105,-61.10
4.40,3.0163,-61.14
4.40,3.0090,-61.09
4.40,3.0032,-61.05
4.40,3.0032,-61.05
4.40,3.0076,-61.08
4.40,3.0076,-61.08
4.40,3.0076,-61.08
4.40,3.0119,-61.11
4.40,3.0178,-61.15
4.40,3.0163,-61.14
4.40,3.0163,-61.14
4.40,3.0207,-61.17
4.40,3.0207,-61.17
4.40,3.0134,-61.12
4.40,3.0061,-61.07
4.40,3.0119,-61.11
4.40,3.0061,-61.07
4.40,2.9989,-61.02
4.40,3.0047,-61.06
4.40,3.0047,-61.06
4.40,3.0105,-61.10
4.40,3.0149,-61.13
4.40,3.0149,-61.13
4.40,3.0134,-61.12
4.40,3.0192,-61.16
4.40,3.0178,-61.15
4.40,3.0236,-61.19
4.40,3.0279,-61.22
4.40,3.0207,-61.17
4.40,3.0134,-61.12
4.40,3.0192,-61.16
4.40,3.0236,-61.19
4.40,3.0221,-61.18
4.40,3.0221,-61.18
4.40,3.0207,-61.17
4.40,3.0192,-61.16
4.40,3.0250,-61.20
4.40,3.0236,-61.19
4.40,3.0163,-61.14
4.40,3.0163,-61.14
4.40,3.0207,-61.17
4.40,3.0192,-61.16
4.40,3.0134,-61.12
4.40,3.0061,-61.07
4.40,3.0004,-61.03
4.40,2.9946,-60.99
4.40,3.0004,-61.03
4.40,3.0004,-61.03
4.40,3.0004,-61.03
4.40,3.0004,-61.03
4.40,3.0047,-61.06
4.40,2.9989,-61.02
4.40,2.9989,-61.02
4.40,2.9989,-61.02
4.40,3.0047,-61.06
4.40,3.0047,-61.06
4.40,2.9975,-61.01
4.40,2.9917,-60.97
4.40,2.9989,-61.02
4.40,2.9975,-61.01
4.40,2.9917,-60.97
4.40,2.9989,-61.02
4.40,2.9975,-61.01
4.40,2.9917,-60.97
4.40,2.9975,-61.01
4.40,2.9975,-61.01
4.40,2.9975,-61.01
4.40,2.9917,-60.97
4.40,2.9975,-61.01
4.40,2.9917,-60.97
4.40,2.9859,-60.93
4.40,2.9873,-60.94
4.40,2.9873,-60.94
4.40,2.9873,-60.94
4.40,2.9873,-60.94
4.40,2.9888,-60.95
4.40,2.9830,-60.91
4.40,2.9888,-60.95
4.40,2.9888,-60.95
4.40,2.9902,-60.96
4.40,2.9844,-60.92
4.40,2.9902,-60.96
4.40,2.9844,-60.92
4.40,2.9801,-60.89
4.40,2.9801,-60.89
4.40,2.9758,-60.86
4.40,2.9815,-60.90
4.40,2.9815,-60.90
4.40,2.9714,-60.83
4.40,2.9671,-60.80
4.40,2.9729,-60.84
4.40,2.9685,-60.81
4.40,2.9642,-60.78
4.40,2.9599,-60.75
4.40,2.9671,-60.80
4.40,2.9671,-60.80
4.40,2.9628,-60.77
4.40,2.9700,-60.82
4.40,2.9772,-60.87
4.40,2.9772,-60.87
4.40,2.9729,-60.84
4.40,2.9801,-60.89
4.40,2.9743,-60.85
4.40,2.9700,-60.82
4.40,2.9642,-60.78
4.40,2.9714,-60.83
4.40,2.9671,-60.80
4.40,2.9628,-60.77
4.40,2.9642,-60.78
4.40,2.9657,-60.79
4.40,2.9714,-60.83
4.40,2.9729,-60.84
4.40,2.9743,-60.85
4.40,2.9628,-60.77
4.40,2.9700,-60.82
4.40,2.9714,-60.83
4.40,2.9671,-60.80
4.40,2.9729,-60.84
4.40,2.9743,-60.85
4.40,2.9700,-60.82
4.40,2.9758,-60.86
4.40,2.9772,-60.87
4.40,2.9772,-60.87
4.40,2.9844,-60.92
4.40,2.9844,-60.92
4.40,2.9801,-60.89
4.40,2.9743,-60.85
4.40,2.9815,-60.90
4.40,2.9815,-60.90
4.40,2.9758,-60.86
4.40,2.9714,-60.83
4.40,2.9787,-60.88
4.40,2.9787,-60.88
4.40,2.9801,-60.89
4.40,2.9859,-60.93
4.40,2.9570,-60.73
4.40,2.9527,-60.70
4.40,2.9613,-60.76
4.40,2.9570,-60.73
4.40,2.9585,-60.74
4.40,2.9541,-60.71
4.40,2.9498,-60.68
4.40,2.9455,-60.65
4.40,2.9426,-60.63
4.40,2.9498,-60.68
4.40,2.9513,-60.69
4.40,2.9484,-60.67
4.40,2.9613,-60.76
4.40,2.9628,-60.77
4.40,2.9585,-60.74
4.40,2.9541,-60.71
4.40,2.9613,-60.76
4.40,2.9628,-60.77
4.40,2.9642,-60.78
4.40,2.9599,-60.75
4.40,2.9671,-60.80
4.40,2.9628,-60.77
4.40,2.9642,-60.78
4.40,2.9700,-60.82
4.40,2.9714,-60.83
4.40,2.9729,-60.84
4.40,2.9787,-60.88
4.40,2.9859,-60.93
4.40,3.0032,-61.05
4.40,2.9975,-61.01
4.40,3.0032,-61.05
4.40,2.9975,-61.01
4.40,2.9917,-60.97
4.40,2.9859,-60.93
4.40,2.9859,-60.93
4.40,2.9801,-60.89
4.40,2.9873,-60.94
4.40,2.9873,-60.94
4.40,2.9815,-60.90
4.40,2.9888,-60.95
4.40,2.9888,-60.95
4.40,2.9888,-60.95
4.40,2.9830,-60.91
4.40,2.9902,-60.96
4.40,2.9902,-60.96
4.40,2.9844,-60.92
4.40,2.9729,-60.84
4.40,2.9801,-60.89
4.40,2.9743,-60.85
4.40,2.9700,-60.82
4.40,2.9772,-60.87
4.40,2.9772,-60.87
4.40,2.9729,-60.84
4.40,2.9787,-60.88
4.40,2.9743,-60.85
4.40,2.9685,-60.81
4.40,2.9642,-60.78
4.40,2.9714,-60.83
4.40,2.9729,-60.84
4.40,2.9671,-60.80
4.40,2.9743,-60.85
4.40,2.9700,-60.82
4.40,2.9657,-60.79
4.50,2.8370,-59.89
4.50,2.8441,-59.94
4.50,2.8554,-60.02
4.50,2.8327,-59.86
4.50,2.8398,-59.91
4.50,2.8455,-59.95
4.50,2.8625,-60.07
4.50,2.8398,-59.91
4.50,2.8398,-59.91
4.50,2.8526,-60.00
4.50,2.8640,-60.08
4.50,2.8398,-59.91
4.50,2.8469,-59.96
4.50,2.8242,-59.80
4.50,2.8313,-59.85
4.50,2.8087,-59.69
4.50,2.8157,-59.74
4.50,2.8228,-59.79
4.50,2.8412,-59.92
4.50,2.8200,-59.77
4.50,2.8271,-59.82
4.50,2.8441,-59.94
4.50,2.8611,-60.06
4.50,2.8327,-59.86
4.50,2.8398,-59.91
4.50,2.8568,-60.03
4.50,2.8341,-59.87
4.50,2.8526,-60.00
4.50,2.8299,-59.84
4.50,2.8299,-59.84
4.50,2.8370,-59.89
4.50,2.8540,-60.01
4.50,2.8313,-59.85
4.50,2.8497,-59.98
4.50,2.8668,-60.10
4.50,2.8441,-59.94
4.50,2.8497,-59.98
4.50,2.8668,-60.10
4.50,2.8426,-59.93
4.50,2.8497,-59.98
4.50,2.8668,-60.10
4.50,2.8654,-60.09
4.50,2.8768,-60.17
4.50,2.8868,-60.24
4.50,2.8625,-60.07
4.50,2.8682,-60.11
4.50,2.8796,-60.19
4.50,2.8554,-60.02
4.50,2.8327,-59.86
4.50,2.8101,-59.70
4.50,2.8186,-59.76
4.50,2.8256,-59.81
4.50,2.8426,-59.93
4.50,2.8214,-59.78
4.50,2.8285,-59.83
4.50,2.8455,-59.95
4.50,2.8228,-59.79
4.50,2.8016,-59.64
4.50,2.8044,-59.66
4.50,2.8228,-59.79
4.50,2.8016,-59.64
4.50,2.8087,-59.69
4.50,2.8172,-59.75
4.50,2.8356,-59.88
4.50,2.8129,-59.72
4.50,2.8256,-59.81
4.50,2.8044,-59.66
4.50,2.8059,-59.67
4.50,2.8256,-59.81
4.50,2.8030,-59.65
4.50,2.7777,-59.47
4.50,2.7580,-59.33
4.50,2.7678,-59.40
4.50,2.7763,-59.46
4.50,2.7960,-59.60
4.50,2.7763,-59.46
4.50,2.7960,-59.60
4.50,2.7763,-59.46
4.50,2.7791,-59.48
4.50,2.7988,-59.62
4.50,2.7777,-59.47
4.50,2.7861,-59.53
4.50,2.8059,-59.67
4.50,2.7861,-59.53
4.50,2.7946,-59.59
4.50,2.8016,-59.64
4.50,2.8214,-59.78
4.50,2.7988,-59.62
4.50,2.8073,-59.68
4.50,2.8256,-59.81
4.50,2.8441,-59.94
4.50,2.8214,-59.78
4.50,2.8285,-59.83
4.50,2.8469,-59.96
4.50,2.8242,-59.80
4.50,2.8087,-59.69
4.50,2.8157,-59.74
4.50,2.8341,-59.87
4.50,2.8073,-59.68
4.50,2.8087,-59.69
4.50,2.8101,-59.70
4.50,2.8285,-59.83
4.50,2.8016,-59.64
4.50,2.8087,-59.69
4.50,2.8285,-59.83
4.50,2.8002,-59.63
4.50,2.8087,-59.69
4.50,2.7875,-59.54
4.50,2.7678,-59.40
4.50,2.7763,-59.46
4.50,2.7960,-59.60
4.50,2.7763,-59.46
4.50,2.7847,-59.52
4.50,2.7875,-59.54
4.50,2.8073,-59.68
4.50,2.7918,-59.57
4.50,2.7946,-59.59
4.50,2.8143,-59.73
4.50,2.8327,-59.86
4.50,2.8101,-59.70
4.50,2.8172,-59.75
4.50,2.7960,-59.60
4.50,2.7988,-59.62
4.50,2.8186,-59.76
4.50,2.7974,-59.61
4.50,2.8044,-59.66
4.50,2.8115,-59.71
4.50,2.8313,-59.85
4.50,2.8143,-59.73
4.50,2.8214,-59.78
4.50,2.8398,-59.91
4.50,2.8115,-59.71
4.50,2.7918,-59.57
4.50,2.7988,-59.62
4.50,2.8186,-59.76
4.50,2.7974,-59.61
4.50,2.7988,-59.62
4.50,2.8073,-59.68
4.50,2.8256,-59.81
4.50,2.8441,-59.94
4.50,2.8214,-59.78
4.50,2.8398,-59.91
4.50,2.8172,-59.75
4.50,2.7960,-59.60
4.50,2.8157,-59.74
4.50,2.7946,-59.59
4.50,2.8030,-59.65
4.50,2.8044,-59.66
4.50,2.8228,-59.79
4.50,2.8016,-59.64
4.50,2.8101,-59.70
4.50,2.8285,-59.83
4.50,2.8073,-59.68
4.50,2.8143,-59.73
4.50,2.8327,-59.86
4.50,2.8115,-59.71
4.50,2.8186,-59.76
4.50,2.8370,-59.89
4.50,2.8143,-59.73
4.50,2.8214,-59.78
4.50,2.8341,-59.87
4.50,2.8073,-59.68
4.50,2.8143,-59.73
4.50,2.8327,-59.86
4.50,2.8059,-59.67
4.50,2.7847,-59.52
4.50,2.7932,-59.58
4.50,2.8115,-59.71
4.50,2.7918,-59.57
4.50,2.7932,-59.58
4.50,2.8129,-59.72
4.50,2.7918,-59.57
4.50,2.8002,-59.63
4.50,2.8016,-59.64
4.50,2.8214,-59.78
4.50,2.8002,-59.63
4.50,2.8186,-59.76
4.50,2.8370,-59.89
4.50,2.8157,-59.74
4.50,2.8228,-59.79
4.50,2.8398,-59.91
4.50,2.8186,-59.76
4.50,2.7918,-59.57
4.50,2.8002,-59.63
4.50,2.8186,-59.76
4.50,2.7974,-59.61
4.50,2.8059,-59.67
4.50,2.8129,-59.72
4.50,2.8313,-59.85
4.50,2.8384,-59.90
4.50,2.8611,-60.06
4.50,2.8384,-59.90
4.50,2.8101,-59.70
4.50,2.8172,-59.75
4.50,2.8356,-59.88
4.50,2.8087,-59.69
4.50,2.8157,-59.74
4.50,2.8341,-59.87
4.50,2.8073,-59.68
4.50,2.8087,-59.69
4.50,2.7932,-59.58
4.50,2.8016,-59.64
4.50,2.8200,-59.77
4.50,2.7988,-59.62
4.50,2.7791,-59.48
4.50,2.7819,-59.50
4.50,2.7566,-59.32
4.50,2.7384,-59.19
4.50,2.7426,-59.22
4.50,2.7636,-59.37
4.50,2.7384,-59.19
4.50,2.7496,-59.27
4.50,2.7594,-59.34
4.50,2.7791,-59.48
4.50,2.7594,-59.34
4.50,2.7692,-59.41
4.50,2.7889,-59.55
4.50,2.8087,-59.69
4.50,2.7875,-59.54
4.50,2.7903,-59.56
4.50,2.8101,-59.70
4.50,2.7833,-59.51
4.50,2.7580,-59.33
4.50,2.7678,-59.40
4.50,2.7875,-59.54
4.50,2.7678,-59.40
4.50,2.7706,-59.42
4.50,2.7749,-59.45
4.50,2.8002,-59.63
4.50,2.7791,-59.48
4.50,2.7875,-59.54
4.50,2.8073,-59.68
4.50,2.7875,-59.54
4.50,2.7664,-59.39
4.50,2.7763,-59.46
4.50,2.7960,-59.60
4.50,2.7763,-59.46
4.50,2.7791,-59.48
4.50,2.7988,-59.62
4.50,2.7777,-59.47
4.50,2.7861,-59.53
4.50,2.7946,-59.59
4.50,2.8143,-59.73
4.50,2.7932,-59.58
4.50,2.8016,-59.64
4.50,2.8200,-59.77
4.50,2.7988,-59.62
4.50,2.8073,-59.68
4.50,2.7861,-59.53
4.50,2.7664,-59.39
4.50,2.7692,-59.41
4.50,2.7960,-59.60
4.50,2.7749,-59.45
4.50,2.7833,-59.51
4.50,2.8030,-59.65
4.50,2.7833,-59.51
4.50,2.7918,-59.57
4.50,2.7988,-59.62
4.50,2.8186,-59.76
4.50,2.7974,-59.61
4.50,2.7706,-59.42
4.50,2.7524,-59.29
4.50,2.7735,-59.44
4.50,2.7482,-59.26
4.50,2.7300,-59.13
4.50,2.7342,-59.16
4.50,2.7510,-59.28
4.50,2.7328,-59.15
4.50,2.7370,-59.18
4.50,2.7412,-59.21
4.50,2.7678,-59.40
4.50,2.7496,-59.27
4.50,2.7594,-59.34
4.50,2.7678,-59.40
4.50,2.7946,-59.59
4.50,2.7735,-59.44
4.50,2.7777,-59.47
4.50,2.7974,-59.61
4.50,2.7763,-59.46
4.50,2.7566,-59.32
4.50,2.7664,-59.39
4.50,2.7932,-59.58
4.50,2.7664,-59.39
4.50,2.7706,-59.42
4.50,2.7791,-59.48
4.50,2.8044,-59.66
4.50,2.7833,-59.51
4.50,2.7861,-59.53
4.50,2.8059,-59.67
4.50,2.7861,-59.53
4.50,2.7608,-59.35
4.50,2.7805,-59.49
4.50,2.7608,-59.35
4.50,2.7650,-59.38
4.50,2.7735,-59.44
4.50,2.7932,-59.58
4.50,2.7735,-59.44
4.50,2.7819,-59.50
4.50,2.8016,-59.64
4.50,2.8214,-59.78
4.60,3.5428,-64.65
4.60,3.5443,-64.66
4.60,3.5335,-64.59
4.60,3.5428,-64.65
4.60,3.5567,-64.74
4.60,3.5645,-64.79
4.60,3.5474,-64.68
4.60,3.5567,-64.74
4.60,3.5583,-64.75
4.60,3.5598,-64.76
4.60,3.5428,-64.65
4.60,3.5443,-64.66
4.60,3.5335,-64.59
4.60,3.5242,-64.53
4.60,3.5335,-64.59
4.60,3.5490,-64.69
4.60,3.5319,-64.58
4.60,3.5397,-64.63
4.60,3.5490,-64.69
4.60,3.5319,-64.58
4.60,3.5412,-64.64
4.60,3.5428,-64.65
4.60,3.5335,-64.59
4.60,3.5227,-64.52
4.60,3.5319,-64.58
4.60,3.5350,-64.60
4.60,3.5319,-64.58
4.60,3.5397,-64.63
4.60,3.5490,-64.69
4.60,3.5567,-64.74
4.60,3.5459,-64.67
4.60,3.5350,-64.60
4.60,3.5196,-64.50
4.60,3.5288,-64.56
4.60,3.5381,-64.62
4.60,3.5211,-64.51
4.60,3.5304,-64.57
4.60,3.5088,-64.43
4.60,3.5242,-64.53
4.60,3.5335,-64.59
4.60,3.5366,-64.61
4.60,3.5196,-64.50
4.60,3.5288,-64.56
4.60,3.5134,-64.46
4.60,3.5227,-64.52
4.60,3.5257,-64.54
4.60,3.5103,-64.44
4.60,3.5011,-64.38
4.60,3.5057,-64.41
4.60,3.5149,-64.47
4.60,3.5057,-64.41
4.60,3.4964,-64.35
4.60,3.5072,-64.42
4.60,3.5103,-64.44
4.60,3.4964,-64.35
4.60,3.5119,-64.45
4.60,3.5026,-64.39
4.60,3.5196,-64.50
4.60,3.5288,-64.56
4.60,3.5381,-64.62
4.60,3.5273,-64.55
4.60,3.5428,-64.65
4.60,3.5443,-64.66
4.60,3.5474,-64.68
4.60,3.5614,-64.77
4.60,3.5691,-64.82
4.60,3.5645,-64.79
4.60,3.5521,-64.71
4.60,3.5614,-64.77
4.60,3.5505,-64.70
4.60,3.5645,-64.79
4.60,3.5722,-64.84
4.60,3.5536,-64.72
4.60,3.5614,-64.77
4.60,3.5443,-64.66
4.60,3.5598,-64.76
4.60,3.5738,-64.85
4.60,3.5614,-64.77
4.60,3.5753,-64.86
4.60,3.5831,-64.91
4.60,3.5707,-64.83
4.60,3.5847,-64.92
4.60,3.5971,-65.00
4.60,3.6033,-65.04
4.60,3.5909,-64.96
4.60,3.5971,-65.00
4.60,3.5847,-64.92
4.60,3.5971,-65.00
4.60,3.6033,-65.04
4.60,3.5909,-64.96
4.60,3.5784,-64.88
4.60,3.5924,-64.97
4.60,3.5987,-65.01
4.60,3.5862,-64.93
4.60,3.5924,-64.97
4.60,3.5862,-64.93
4.60,3.5940,-64.98
4.60,3.5753,-64.86
4.60,3.5815,-64.90
4.60,3.5831,-64.91
4.60,3.5707,-64.83
4.60,3.5784,-64.88
4.60,3.5847,-64.92
4.60,3.5909,-64.96
4.60,3.5987,-65.01
4.60,3.6111,-65.09
4.60,3.6158,-65.12
4.60,3.6033,-65.04
4.60,3.6221,-65.16
4.60,3.6205,-65.15
4.60,3.6252,-65.18
4.60,3.6127,-65.10
4.60,3.6174,-65.13
4.60,3.6236,-65.17
4.60,3.6096,-65.08
4.60,3.5909,-64.96
4.60,3.5971,-65.00
4.60,3.5847,-64.92
4.60,3.5909,-64.96
4.60,3.6033,-65.04
4.60,3.6033,-65.04
4.60,3.5847,-64.92
4.60,3.5971,-65.00
4.60,3.6033,-65.04
4.60,3.6096,-65.08
4.60,3.5971,-65.00
4.60,3.6033,-65.04
4.60,3.6033,-65.04
4.60,3.5909,-64.96
4.60,3.5660,-64.80
4.60,3.5738,-64.85
4.60,3.5862,-64.93
4.60,3.5676,-64.81
4.60,3.5753,-64.86
4.60,3.5831,-64.91
4.60,3.5893,-64.95
4.60,3.5769,-64.87
4.60,3.5847,-64.92
4.60,3.5909,-64.96
4.60,3.5971,-65.00
4.60,3.5847,-64.92
4.60,3.5924,-64.97
4.60,3.5987,-65.01
4.60,3.5800,-64.89
4.60,3.5614,-64.77
4.60,3.5753,-64.86
4.60,3.5893,-64.95
4.60,3.5707,-64.83
4.60,3.5784,-64.88
4.60,3.5847,-64.92
4.60,3.5909,-64.96
4.60,3.5784,-64.88
4.60,3.5862,-64.93
4.60,3.5924,-64.97
4.60,3.5987,-65.01
4.60,3.5862,-64.93
4.60,3.5940,-64.98
4.60,3.6002,-65.02
4.60,3.5878,-64.94
4.60,3.6002,-65.02
4.60,3.6065,-65.06
4.60,3.6127,-65.10
4.60,3.6236,-65.17
4.60,3.6096,-65.08
4.60,3.6158,-65.12
4.60,3.6221,-65.16
4.60,3.6268,-65.19
4.60,3.6065,-65.06
4.60,3.6127,-65.10
4.60,3.6127,-65.10
4.60,3.5924,-64.97
4.60,3.5987,-65.01
4.60,3.5862,-64.93
4.60,3.6002,-65.02
4.60,3.6049,-65.05
4.60,3.5862,-64.93
4.60,3.5940,-64.98
4.60,3.6002,-65.02
4.60,3.5815,-64.90
4.60,3.5878,-64.94
4.60,3.5940,-64.98
4.60,3.5815,-64.90
4.60,3.5707,-64.83
4.60,3.5769,-64.87
4.60,3.5847,-64.92
4.60,3.5909,-64.96
4.60,3.5971,-65.00
4.60,3.6033,-65.04
4.60,3.5847,-64.92
4.60,3.5909,-64.96
4.60,3.5924,-64.97
4.60,3.5924,-64.97
4.60,3.5738,-64.85
4.60,3.5815,-64.90
4.60,3.5629,-64.78
4.60,3.5521,-64.71
4.60,3.5660,-64.80
4.60,3.5738,-64.85
4.60,3.5552,-64.73
4.60,3.5629,-64.78
4.60,3.5707,-64.83
4.60,3.5536,-64.72
4.60,3.5614,-64.77
4.60,3.5691,-64.82
4.60,3.5521,-64.71
4.60,3.5660,-64.80
4.60,3.5676,-64.81
4.60,3.5738,-64.85
4.60,3.5629,-64.78
4.60,3.5769,-64.87
4.60,3.5769,-64.87
4.60,3.5660,-64.80
4.60,3.5490,-64.69
4.60,3.5629,-64.78
4.60,3.5707,-64.83
4.60,3.5536,-64.72
4.60,3.5614,-64.77
4.60,3.5753,-64.86
4.60,3.5753,-64.86
4.60,3.5645,-64.79
4.60,3.5722,-64.84
4.60,3.5722,-64.84
4.60,3.5800,-64.89
4.60,3.5676,-64.81
4.60,3.5753,-64.86
4.60,3.5831,-64.91
4.60,3.5893,-64.95
4.60,3.5769,-64.87
4.60,3.5847,-64.92
4.60,3.5847,-64.92
4.60,3.5784,-64.88
4.60,3.5862,-64.93
4.60,3.5924,-64.97
4.60,3.6049,-65.05
4.60,3.5862,-64.93
4.60,3.5987,-65.01
4.60,3.5987,-65.01
4.60,3.5987,-65.01
4.60,3.5800,-64.89
4.60,3.5878,-64.94
4.60,3.5940,-64.98
4.60,3.5815,-64.90
4.60,3.5629,-64.78
4.60,3.5769,-64.87
4.60,3.5847,-64.92
4.60,3.5784,-64.88
4.60,3.5924,-64.97
4.60,3.5987,-65.01
4.60,3.5862,-64.93
4.60,3.5924,-64.97
4.60,3.5987,-65.01
4.60,3.6049,-65.05
4.60,3.5924,-64.97
4.60,3.6049,-65.05
4.60,3.6111,-65.09
4.60,3.5971,-65.00
4.60,3.5909,-64.96
4.60,3.5987,-65.01
4.60,3.6033,-65.04
4.60,3.5847,-64.92
4.60,3.5862,-64.93
4.60,3.5862,-64.93
4.60,3.5676,-64.81
4.60,3.5815,-64.90
4.60,3.5815,-64.90
4.60,3.5831,-64.91
4.60,3.5707,-64.83
4.60,3.5784,-64.88
4.60,3.5847,-64.92
4.60,3.5676,-64.81
4.60,3.5738,-64.85
4.60,3.5815,-64.90
4.60,3.5629,-64.78
4.60,3.5707,-64.83
4.60,3.5784,-64.88
4.60,3.5784,-64.88
4.60,3.5738,-64.85
4.60,3.5800,-64.89
4.60,3.5878,-64.94
4.60,3.5753,-64.86
4.60,3.5645,-64.79
4.60,3.5722,-64.84
4.60,3.5784,-64.88
4.60,3.5614,-64.77
4.60,3.5691,-64.82
4.60,3.5753,-64.86
4.60,3.5893,-64.95
4.60,3.5707,-64.83
4.60,3.5784,-64.88
4.60,3.5847,-64.92
4.60,3.5924,-64.97
4.60,3.5738,-64.85
4.60,3.5800,-64.89
4.60,3.5878,-64.94
4.60,3.5753,-64.86
4.60,3.5583,-64.75
4.60,3.5660,-64.80
4.60,3.5722,-64.84
4.60,3.5800,-64.89
4.60,3.5862,-64.93
4.70,3.5350,-64.60
4.70,3.5319,-64.58
4.70,3.5211,-64.51
4.70,3.5057,-64.41
4.70,3.5227,-64.52
4.70,3.5180,-64.49
4.70,3.5041,-64.40
4.70,3.5196,-64.50
4.70,3.5350,-64.60
4.70,3.5319,-64.58
4.70,3.5149,-64.47
4.70,3.5366,-64.61
4.70,3.5335,-64.59
4.70,3.5180,-64.49
4.70,3.5335,-64.59
4.70,3.5350,-64.60
4.70,3.5196,-64.50
4.70,3.5041,-64.40
4.70,3.5257,-64.54
4.70,3.5165,-64.48
4.70,3.5381,-64.62
4.70,3.5536,-64.72
4.70,3.5490,-64.69
4.70,3.5319,-64.58
4.70,3.5474,-64.68
4.70,3.5242,-64.53
4.70,3.5149,-64.47
4.70,3.4995,-64.37
4.70,3.5165,-64.48
4.70,3.5196,-64.50
4.70,3.5041,-64.40
4.70,3.5196,-64.50
4.70,3.5165,-64.48
4.70,3.5011,-64.38
4.70,3.5242,-64.53
4.70,3.5211,-64.51
4.70,3.5057,-64.41
4.70,3.5211,-64.51
4.70,3.5242,-64.53
4.70,3.5088,-64.43
4.70,3.4934,-64.33
4.70,3.5103,-64.44
4.70,3.5072,-64.42
4.70,3.4980,-64.36
4.70,3.4841,-64.27
4.70,3.5011,-64.38
4.70,3.5041,-64.40
4.70,3.4903,-64.31
4.70,3.5057,-64.41
4.70,3.5227,-64.52
4.70,3.5196,-64.50
4.70,3.5041,-64.40
4.70,3.5196,-64.50
4.70,3.5165,-64.48
4.70,3.5196,-64.50
4.70,3.5103,-64.44
4.70,3.5257,-64.54
4.70,3.5288,-64.56
4.70,3.5134,-64.46
4.70,3.4980,-64.36
4.70,3.5149,-64.47
4.70,3.5119,-64.45
4.70,3.4964,-64.35
4.70,3.5134,-64.46
4.70,3.5288,-64.56
4.70,3.5257,-64.54
4.70,3.5149,-64.47
4.70,3.5381,-64.62
4.70,3.5335,-64.59
4.70,3.5304,-64.57
4.70,3.5134,-64.46
4.70,3.5304,-64.57
4.70,3.5257,-64.54
4.70,3.5103,-64.44
4.70,3.4949,-64.34
4.70,3.5119,-64.45
4.70,3.5088,-64.43
4.70,3.4934,-64.33
4.70,3.5103,-64.44
4.70,3.5257,-64.54
4.70,3.5288,-64.56
4.70,3.5134,-64.46
4.70,3.5350,-64.60
4.70,3.5381,-64.62
4.70,3.5397,-64.63
4.70,3.5242,-64.53
4.70,3.5397,-64.63
